기준_년분기_코드	상권_구분_코드	상권_구분_코드_명	상권_코드	상권_코드_명	서비스_업종_코드	서비스_업종_코드_명	당월_매출_금액	당월_매출_건수	주중_매출_금액	주말_매출_금액	월요일_매출_금액	화요일_매출_금액	수요일_매출_금액	목요일_매출_금액	금요일_매출_금액	토요일_매출_금액	일요일_매출_금액	시간대_00~06_매출_금액	시간대_06~11_매출_금액	시간대_11~14_매출_금액	시간대_14~17_매출_금액	시간대_17~21_매출_금액	시간대_21~24_매출_금액	남성_매출_금액	여성_매출_금액	연령대_10_매출_금액	연령대_20_매출_금액	연령대_30_매출_금액	연령대_40_매출_금액	연령대_50_매출_금액	연령대_60_이상_매출_금액	주중_매출_건수	주말_매출_건수	월요일_매출_건수	화요일_매출_건수	수요일_매출_건수	목요일_매출_건수	금요일_매출_건수	토요일_매출_건수	일요일_매출_건수	시간대_건수~06_매출_건수	시간대_건수~11_매출_건수	시간대_건수~14_매출_건수	시간대_건수~17_매출_건수	시간대_건수~21_매출_건수	시간대_건수~24_매출_건수	남성_매출_건수	여성_매출_건수	연령대_10_매출_건수	연령대_20_매출_건수	연령대_30_매출_건수	연령대_40_매출_건수	연령대_50_매출_건수	연령대_60_이상_매출_건수	아이디	상권명	시도명	시군구명	읍면동명	면적	업체수	위도	경도	데이터기준일자	이미지명	Conversion	RelSales	최소유동	최대유동	TimeRatio	ColdSpot
20244	R	전통시장	3130095	청량리전통시장	CS100008	분식전문점	16504942	2055	12097036	4407906	1472597	4111410	2787062	1848159	1877808	2174303	2233603	0	98832	4141062	4852650	7412398	0	10367475	4951483	0	1304582	4061995	2945194	3597485	3409702	1423	632	198	336	434	198	257	296	336	0	20	671	553	811	0	1047	909	0	217	554	415	434	337	M17	청량리전통시장	서울특별시	서울특별시 동대문구	청량리동	306232	62	37.58189699	127.0434729	2022-12-12	M17_0001_청량리전통시장	8031.601946472019	0.1101439086170699	1	7412398	7412398	1
20244	R	전통시장	3130095	청량리전통시장	CS100009	호프-간이주점	592934818	6750	446331582	146603236	49765038	138410246	110849132	41895213	105411953	109415041	37188195	114600944	39178905	83959215	75390919	140275416	139529419	400842493	150808487	0	19836430	39686201	109545071	144152613	238430667	4740	2010	742	1049	1115	706	1128	1240	770	668	319	509	911	2507	1836	5062	1261	0	452	687	1189	1601	2397	M17	청량리전통시장	서울특별시	서울특별시 동대문구	청량리동	306232	62	37.58189699	127.0434729	2022-12-12	M17_0001_청량리전통시장	87842.19525925926	2.0555306843619676	39178905	140275416	3.580381228112424	1
20244	R	전통시장	3130095	청량리전통시장	CS100010	커피-음료	53879964	2846	31992529	21887435	6990859	7790207	3169682	8095163	5946618	13205465	8681970	392745	0	6320882	8718935	23809572	14637830	29121827	17684112	0	2312354	3804868	3911139	11745756	25031820	1781	1065	360	416	212	451	342	649	416	9	0	564	741	1061	471	1614	983	0	119	259	260	537	1421	M17	청량리전통시장	서울특별시	서울특별시 동대문구	청량리동	306232	62	37.58189699	127.0434729	2022-12-12	M17_0001_청량리전통시장	18931.821503865074	0.41016149653338846	1	23809572	23809572	1
20244	R	전통시장	3130095	청량리전통시장	CS200006	일반의원	1634848225	60023	1308747539	326100686	313635010	337675344	209719036	77331506	370386643	326100686	0	0	643968754	472994737	454964248	62920486	0	758436658	876411567	926355	15800327	164311796	136444378	446157554	871207815	51427	8596	13225	12321	8166	3630	14085	8596	0	0	20675	15376	19435	4537	0	28623	31400	96	1006	5600	5218	14072	34031	M17	청량리전통시장	서울특별시	서울특별시 동대문구	청량리동	306232	62	37.58189699	127.0434729	2022-12-12	M17_0001_청량리전통시장	27237.02955533712	1.232325046968788	1	643968754	643968754	1
20244	R	전통시장	3130095	청량리전통시장	CS200034	여관	91340149	2462	59495760	31844389	8887554	7833009	13837686	11557531	17379980	20471163	11373226	18092921	5956703	6470995	11670578	20360609	28788343	81017220	10322929	0	2035147	3194730	15566335	33938215	36605722	1595	867	247	227	348	301	472	479	388	466	133	231	374	626	632	2234	228	0	57	78	394	824	1109	M17	청량리전통시장	서울특별시	서울특별시 동대문구	청량리동	306232	62	37.58189699	127.0434729	2022-12-12	M17_0001_청량리전통시장	37099.97928513404	1.2562305509105236	5956703	28788343	4.832932412443595	1
20244	R	전통시장	3130095	청량리전통시장	CS300001	슈퍼마켓	131843856	6502	96460925	35382931	24640097	13487295	19519367	16759239	22054927	20864178	14518753	0	8873152	38221402	41542956	43206346	0	63737925	64076716	0	7075210	18124815	29604441	36531792	36478383	4726	1776	1123	444	1096	967	1096	1045	731	0	575	1515	1880	2532	0	3427	3023	0	429	910	1417	2062	1631	M17	청량리전통시장	서울특별시	서울특별시 동대문구	청량리동	306232	62	37.58189699	127.0434729	2022-12-12	M17_0001_청량리전통시장	20277.430944324824	0.24928273826655295	1	43206346	43206346	1
20244	R	전통시장	3130095	청량리전통시장	CS300002	편의점	1020940911	147212	721279776	299661135	136403729	138079593	136147418	143340916	167308120	156358314	143302821	126559597	160048644	147377656	133793654	297448128	155713232	779093425	241847486	7834760	97751981	236962985	244529330	192101569	241760286	102509	44703	19569	19950	20485	20339	22166	23809	20894	17751	23681	21815	20002	41902	22061	109942	37270	1531	18184	34828	29801	29210	33658	M17	청량리전통시장	서울특별시	서울특별시 동대문구	청량리동	306232	62	37.58189699	127.0434729	2022-12-12	M17_0001_청량리전통시장	6935.174517023069	1.5280886009187098	126559597	297448128	2.3502613397228185	0
20244	R	전통시장	3130095	청량리전통시장	CS300007	육류판매	528355084	16553	374165186	154189898	82220810	79854197	70264181	57708044	84117954	102386572	51803326	0	49074998	101892867	154918679	193306635	29161905	205390117	314109438	190196	7404583	53861599	41706901	107767773	308568505	11576	4977	2492	2620	2142	1879	2443	3441	1536	0	1602	3503	5859	5353	236	7436	9045	31	432	1688	1619	4304	8408	M17	청량리전통시장	서울특별시	서울특별시 동대문구	청량리동	306232	62	37.58189699	127.0434729	2022-12-12	M17_0001_청량리전통시장	31918.99256932278	0.24502589138497893	1	193306635	193306635	1
20244	R	전통시장	3130095	청량리전통시장	CS300008	수산물판매	245937538	8145	196678622	49258916	29991876	35988840	50585588	35371511	44740807	34465460	14793456	0	16513010	120137204	85943829	23343495	0	84419006	127498737	0	6082327	4428405	13399674	42515900	145491437	6183	1962	1016	1669	1153	897	1448	1601	361	0	637	2843	3685	980	0	3538	4402	0	52	334	675	1929	4951	M17	청량리전통시장	서울특별시	서울특별시 동대문구	청량리동	306232	62	37.58189699	127.0434729	2022-12-12	M17_0001_청량리전통시장	30194.9095150399	0.03538948994857593	1	120137204	120137204	1
20244	R	전통시장	3130095	청량리전통시장	CS300009	청과상	1865850346	47194	1627811441	238038905	205094389	250458799	213954304	379526049	578777900	178240056	59798849	0	551033543	662355178	585843192	66618433	0	345938818	1471257862	0	33538696	0	43889475	493866836	1245901672	37664	9530	4963	8099	4963	8557	11082	7521	2009	0	9043	16046	17020	5085	0	16262	30414	0	3066	0	2548	9574	31489	M17	청량리전통시장	서울특별시	서울특별시 동대문구	청량리동	306232	62	37.58189699	127.0434729	2022-12-12	M17_0001_청량리전통시장	39535.75340085604	0.03303618458885052	1	662355178	662355178	1
20244	R	전통시장	3130095	청량리전통시장	CS300010	반찬가게	387612624	3395	312863900	74748724	267759595	15761101	750277	17035748	11557179	73657815	1090909	168974810	129385212	68126943	13305540	7820119	0	170874510	216738114	0	887586	681539	3714345	173813137	208516017	2743	652	655	716	125	842	405	561	91	250	1501	466	746	432	0	642	2753	0	64	31	281	735	2284	M17	청량리전통시장	서울특별시	서울특별시 동대문구	청량리동	306232	62	37.58189699	127.0434729	2022-12-12	M17_0001_청량리전통시장	114171.61237113402	0.16236011376658294	1	168974810	168974810	1
20244	R	전통시장	3130095	청량리전통시장	CS300021	문구	2799000000	61454	2700569978	98430022	465644402	371213431	381715575	550458686	931537884	98430022	0	0	396605822	1156853399	1100425204	145115575	0	321136211	487213431	0	10214479	64674050	272937987	230214625	230308501	54247	7207	12570	10553	9740	8405	12979	7207	0	0	8978	22083	25614	4779	0	19693	23608	0	2121	4080	13005	8551	15545	M17	청량리전통시장	서울특별시	서울특별시 동대문구	청량리동	306232	62	37.58189699	127.0434729	2022-12-12	M17_0001_청량리전통시장	45546.26224493117	1.0323340994340993	1	1156853399	1156853399	1
20244	R	전통시장	3130095	청량리전통시장	CS300033	철물점	36497311	3220	27209941	9287370	4710110	2918657	6115091	6634411	6831672	7379172	1908198	0	450882	7612664	15482976	12950789	0	27708350	8788961	0	301930	2329196	5192917	8347939	20325329	2174	1046	362	202	523	644	443	764	282	0	80	443	1047	1650	0	2521	699	0	81	207	667	658	1607	M17	청량리전통시장	서울특별시	서울특별시 동대문구	청량리동	306232	62	37.58189699	127.0434729	2022-12-12	M17_0001_청량리전통시장	11334.568633540373	0.19039371250063017	1	15482976	15482976	1
20244	R	전통시장	3130096	동부시장	CS100001	한식음식점	674336062	28176	557201329	117134733	105978851	118639940	100625197	108774724	123182617	106224507	10910226	327540	19204026	260160940	60205109	264418814	70019633	364728324	220076034	77986	46647263	99003090	100293602	143938562	194843855	24059	4117	4977	4952	4477	4460	5193	3813	304	47	1552	13687	3345	8523	1022	16658	8656	8	2105	4032	4749	6464	7955	M07	동부시장	서울특별시	서울특별시 동대문구	답십리동	234215	25	37.56764563	127.0526378	2022-12-12	M07_0001_동부시장	23932.994818285064	0.6514817022807556	327540	264418814	807.2870916529279	1
20244	R	전통시장	3130096	동부시장	CS300011	일반의류	155098771	1039	112609364	42489407	20845071	17908180	22940893	30980403	19934817	12626103	29863304	0	6647101	48121750	50556304	49060114	713502	21659473	133439298	0	0	4450379	8773913	20638949	121235530	737	302	138	180	130	137	152	107	195	0	43	324	406	259	7	144	895	0	0	36	122	115	766	M07	동부시장	서울특별시	서울특별시 동대문구	답십리동	234215	25	37.56764563	127.0526378	2022-12-12	M07_0001_동부시장	149276.96920115495	1.5529464724446238	1	50556304	50556304	1
20244	R	전통시장	3130097	답십리 건축자재시장	CS100001	한식음식점	24683313	272	14898426	9784887	2585115	1904822	2573776	1972851	5861862	5975244	3809643	3775629	0	0	0	14921102	5986582	11848444	12834869	0	736985	7437875	9750872	3548864	3208717	193	79	34	23	34	22	80	45	34	11	0	0	0	193	68	136	136	0	11	80	91	45	45	M13	답십리 건축자재시장	서울특별시	서울특별시 동대문구	답십리동	553658	55	37.56818727	127.0538444	2022-12-12	M13_0001_답십리건축자재시장	90747.47426470589	0.02384675487096922	1	14921102	14921102	1
20244	R	전통시장	3130097	답십리 건축자재시장	CS200028	미용실	2689913	125	1865799	824114	659293	217567	65929	428540	494470	659291	164823	0	659292	197788	514248	1318585	0	448319	2241594	0	0	0	1186726	1305399	197788	92	33	32	13	7	14	26	26	7	0	27	14	32	52	0	46	79	0	0	0	52	66	7	M13	답십리 건축자재시장	서울특별시	서울특별시 동대문구	답십리동	553658	55	37.56818727	127.0538444	2022-12-12	M13_0001_답십리건축자재시장	21519.304	0.04131670591625628	1	1318585	1318585	1
20244	R	전통시장	3130097	답십리 건축자재시장	CS300001	슈퍼마켓	183310612	14375	142949898	40360714	28749813	22177828	38212545	30195307	23614405	19916559	20444155	950277	16595108	49153003	29575538	61271856	25764830	117586119	65724493	14020	9286649	37872506	55990031	58329697	21817709	11000	3375	2686	2083	2329	2035	1867	1637	1738	27	1693	2852	2793	5038	1972	9783	4592	9	1061	2686	3928	4526	2165	M13	답십리 건축자재시장	서울특별시	서울특별시 동대문구	답십리동	553658	55	37.56818727	127.0538444	2022-12-12	M13_0001_답십리건축자재시장	12752.042573913044	0.3465931041388659	950277	61271856	64.47789013098286	1
20244	R	전통시장	3130097	답십리 건축자재시장	CS300011	일반의류	160896924	723	160896924	0	34477281	51112037	14062520	61245086	0	0	0	0	0	108017832	9028138	14062520	29788434	14062520	146834404	0	0	0	100166124	60730800	0	723	0	160	242	80	241	0	0	0	0	0	482	80	80	81	80	643	0	0	0	482	241	0	M13	답십리 건축자재시장	서울특별시	서울특별시 동대문구	답십리동	553658	55	37.56818727	127.0538444	2022-12-12	M13_0001_답십리건축자재시장	222540.6970954357	1.611001228068988	1	108017832	108017832	1
20244	R	전통시장	3130097	답십리 건축자재시장	CS300033	철물점	103468676	1619	103468676	0	25520955	18200991	3956737	27746619	28043374	0	0	0	45354100	33879561	24235015	0	0	63505631	12859395	0	0	1780532	0	28983099	45601395	1619	0	360	360	90	449	360	0	0	0	629	540	450	0	0	990	180	0	0	90	0	450	630	M13	답십리 건축자재시장	서울특별시	서울특별시 동대문구	답십리동	553658	55	37.56818727	127.0538444	2022-12-12	M13_0001_답십리건축자재시장	63909.00308832613	0.5397599113853855	1	45354100	45354100	1
20244	R	전통시장	3130097	답십리 건축자재시장	CS300035	인테리어	1098901	55	1098901	0	0	0	0	0	1098901	0	0	0	0	1098901	0	0	0	0	1098901	0	0	0	0	0	1098901	55	0	0	0	0	0	55	0	0	0	0	55	0	0	0	0	55	0	0	0	0	0	55	M13	답십리 건축자재시장	서울특별시	서울특별시 동대문구	답십리동	553658	55	37.56818727	127.0538444	2022-12-12	M13_0001_답십리건축자재시장	19980.01818181818	0.01588798118247422	1	1098901	1098901	1
20244	R	전통시장	3130097	답십리 건축자재시장	CS300036	조명용품	7197990172	83217	7049611349	148378823	1519305419	1632510281	1095494917	1454718002	1347582730	148378823	0	22799147	3691405523	1860124198	1552410215	71251089	0	4321692967	1260017736	5770882	92075096	446234136	982489822	2733232762	1321908004	79004	4213	18136	18379	12642	13444	16403	4213	0	704	35292	22783	21649	2789	0	44659	20113	109	1251	6652	11919	25065	19773	M13	답십리 건축자재시장	서울특별시	서울특별시 동대문구	답십리동	553658	55	37.56818727	127.0538444	2022-12-12	M13_0001_답십리건축자재시장	86496.63136138048	1.9898917157798146	1	3691405523	3691405523	1
20244	R	전통시장	3130098	회기시장	CS100001	한식음식점	633163246	28574	426539485	206623761	73732763	100700264	79953274	82261607	89891577	117965057	88658704	4661021	6706493	127800881	51018024	326888631	116088196	337719074	274016457	15223715	263632090	153616900	64861323	91933407	22468097	19910	8664	3979	4793	3351	4327	3460	4345	4319	67	686	8970	3595	12978	2278	14494	13853	848	11458	6716	3238	4841	1245	M01	회기시장	서울특별시	서울특별시 동대문구	회기동	341050	90	37.59109689	127.0555159	2022-12-12	M01_0001_회기시장	22158.719325260725	0.6117043008233612	4661021	326888631	70.1324089721973	1
20244	R	전통시장	3130098	회기시장	CS100002	중식음식점	69304931	4078	44134262	25170669	9631947	8481812	10081862	9063713	6874928	12161676	13008993	0	0	18739898	11722911	32042000	6800122	32582752	34398887	2548759	30599013	9785348	8209035	13186221	2653264	2746	1332	503	554	611	618	460	699	633	0	0	1115	669	1855	439	1782	2275	189	2050	564	397	689	168	M01	회기시장	서울특별시	서울특별시 동대문구	회기동	341050	90	37.59109689	127.0555159	2022-12-12	M01_0001_회기시장	16994.833496812164	0.47556629482750307	1	32042000	32042000	1
20244	R	전통시장	3130098	회기시장	CS100003	일식음식점	115674229	2610	68837405	46836824	15497433	12111296	6410174	15408834	19409668	21332379	25504445	0	0	24468852	15981656	64878969	10344752	55738839	45585473	673965	35117734	24590357	14051874	22323810	4566575	1595	1015	356	288	165	392	394	485	530	0	0	611	375	1416	208	1230	1173	22	937	523	284	513	127	M01	회기시장	서울특별시	서울특별시 동대문구	회기동	341050	90	37.59109689	127.0555159	2022-12-12	M01_0001_회기시장	44319.62796934866	1.2072183434185875	1	64878969	64878969	1
20244	R	전통시장	3130098	회기시장	CS100008	분식전문점	103622835	6194	69908550	33714285	10980065	14201856	15780697	14568002	14377930	11855506	21858779	0	774027	38650807	20716589	43259303	222109	41820799	59106081	1845665	25910687	21611820	26676666	21450508	3431535	4468	1726	793	956	988	854	877	693	1033	0	81	2390	1239	2475	9	2349	3773	126	1763	1374	1351	1300	209	M01	회기시장	서울특별시	서울특별시 동대문구	회기동	341050	90	37.59109689	127.0555159	2022-12-12	M01_0001_회기시장	16729.550371327092	0.6915155514561464	1	43259303	43259303	1
20244	R	전통시장	3130098	회기시장	CS100010	커피-음료	111645172	16832	78594473	33050699	14595599	16652805	17059238	17295241	12991590	14114990	18935709	0	12470728	39363685	28864953	29201160	1744646	50069053	57064778	740172	40504572	28687244	15086212	18288441	3827188	11871	4961	2356	2525	2357	2396	2237	2283	2678	0	2364	5803	4560	3782	323	8324	8338	144	6514	4243	2328	2861	574	M01	회기시장	서울특별시	서울특별시 동대문구	회기동	341050	90	37.59109689	127.0555159	2022-12-12	M01_0001_회기시장	6632.911834600761	0.8498994325283432	1	39363685	39363685	1
20244	R	전통시장	3130098	회기시장	CS200001	일반교습학원	345630390	1119	338162952	7467438	71314039	78221418	77736034	35843705	75047756	0	7467438	0	30243126	89982634	122652677	102751953	0	197775109	147855281	0	0	14934876	154277279	147295225	29123010	1082	37	224	298	224	150	186	0	37	0	112	335	373	299	0	634	485	0	0	74	448	523	74	M01	회기시장	서울특별시	서울특별시 동대문구	회기동	341050	90	37.59109689	127.0555159	2022-12-12	M01_0001_회기시장	308874.3431635389	1.4887616711656755	1	122652677	122652677	1
20244	R	전통시장	3130098	회기시장	CS200003	예술학원	42470024	220	34196643	8273381	0	17098321	0	0	17098322	0	8273381	0	0	0	8273381	34196643	0	0	42470024	0	0	8273381	0	0	34196643	165	55	0	55	0	0	110	0	55	0	0	0	55	165	0	0	220	0	0	55	0	0	165	M01	회기시장	서울특별시	서울특별시 동대문구	회기동	341050	90	37.59109689	127.0555159	2022-12-12	M01_0001_회기시장	193045.56363636363	1.037037031007878	1	34196643	34196643	1
20244	R	전통시장	3130098	회기시장	CS200006	일반의원	526042356	26394	451502493	74539863	106302534	99020786	55898738	84966992	105313443	74539863	0	0	104275088	166824605	160797219	94145444	0	199483520	326558836	8232942	192222616	118243615	68578795	118976906	19787482	23192	3202	5096	5060	3544	4471	5021	3202	0	0	5552	7674	8924	4244	0	10971	15423	398	9626	5456	3808	5760	1346	M01	회기시장	서울특별시	서울특별시 동대문구	회기동	341050	90	37.59109689	127.0555159	2022-12-12	M01_0001_회기시장	19930.376449192998	0.3965231519062095	1	166824605	166824605	1
20244	R	전통시장	3130098	회기시장	CS200024	스포츠클럽	362914381	967	331929585	30984796	61298725	63618322	35157792	105257336	66597410	19671081	11313715	0	75762087	57648774	69519645	124018772	35965103	201349997	112739170	7504574	103460787	102028096	10062952	83300773	7731985	763	204	159	126	114	205	159	125	79	0	102	137	272	342	114	636	296	11	387	239	57	216	22	M01	회기시장	서울특별시	서울특별시 동대문구	회기동	341050	90	37.59109689	127.0555159	2022-12-12	M01_0001_회기시장	375299.2564632885	1.0051727821222638	1	124018772	124018772	1
20244	R	전통시장	3130098	회기시장	CS200028	미용실	32535102	962	27846638	4688464	1039416	6162244	2573147	2876033	15195798	3770727	917737	0	921976	9187217	6023006	16342029	60874	11370846	20278476	60874	7351430	8051904	1669817	9016400	5498897	796	166	44	225	143	116	268	125	41	0	61	382	227	288	4	455	480	4	333	173	75	221	129	M01	회기시장	서울특별시	서울특별시 동대문구	회기동	341050	90	37.59109689	127.0555159	2022-12-12	M01_0001_회기시장	33820.27234927235	0.4997348394871513	1	16342029	16342029	1
20244	R	전통시장	3130098	회기시장	CS300001	슈퍼마켓	114000000	19203	78265128	35734872	13991557	16197668	15736518	15683473	16655912	18003327	17731545	11731870	9280618	11482131	16440696	37611733	27452952	72766711	41233289	1166675	49879359	24192978	17407015	15375625	5978348	13705	5498	2585	2806	2614	2778	2922	2752	2746	1870	2002	2361	3083	5651	4236	11436	7767	250	9066	4016	2837	2206	828	M01	회기시장	서울특별시	서울특별시 동대문구	회기동	341050	90	37.59109689	127.0555159	2022-12-12	M01_0001_회기시장	5936.57241056085	0.21554460726927646	9280618	37611733	4.052718579732513	1
20244	R	전통시장	3130098	회기시장	CS300002	편의점	65229113	10761	41832451	23396662	7982163	8850333	8792859	7938092	8269004	9287181	14109481	11373212	7708801	8478152	8745456	15252527	13670965	38835777	26393336	697501	24146638	17463932	10250736	10576671	2093635	6891	3870	1333	1453	1378	1371	1356	1416	2454	1363	1377	1515	1689	2742	2075	6086	4675	167	4033	2468	1839	1878	376	M01	회기시장	서울특별시	서울특별시 동대문구	회기동	341050	90	37.59109689	127.0555159	2022-12-12	M01_0001_회기시장	6061.621875290401	0.09763137410734873	7708801	15252527	1.9785861640480795	1
20244	R	전통시장	3130098	회기시장	CS300011	일반의류	849743	61	626926	222817	560081	66845	0	0	0	77986	144831	0	0	0	638067	211676	0	278521	571222	0	0	0	66845	590465	192433	41	20	31	10	0	0	0	10	10	0	0	0	41	20	0	20	41	0	0	0	10	41	10	M01	회기시장	서울특별시	서울특별시 동대문구	회기동	341050	90	37.59109689	127.0555159	2022-12-12	M01_0001_회기시장	13930.213114754099	0.008508161514281192	1	638067	638067	1
20244	R	전통시장	3130098	회기시장	CS300018	의약품	95210526	13162	82137299	13073227	18171760	18245738	14526399	15934542	15258860	12824578	248649	0	21655934	26109095	31715069	15730428	0	45712707	49497819	1625094	30833352	17651042	14607850	24211954	6281234	11629	1533	2536	2437	2066	2177	2413	1484	49	0	2907	3488	4465	2302	0	6092	7070	234	4310	2562	2019	3231	806	M01	회기시장	서울특별시	서울특별시 동대문구	회기동	341050	90	37.59109689	127.0555159	2022-12-12	M01_0001_회기시장	7233.743048168972	0.033997040755915975	1	31715069	31715069	1
20244	R	전통시장	3130098	회기시장	CS300028	화초	22709633	724	13213380	9496253	2289583	4489516	2696467	1455127	2282687	5089495	4406758	0	2062004	5317074	7172189	8158366	0	11806527	10903106	0	11454815	4117112	1689602	3737813	1710291	414	310	76	137	90	55	56	164	146	0	56	185	200	283	0	400	324	0	365	151	42	124	42	M01	회기시장	서울특별시	서울특별시 동대문구	회기동	341050	90	37.59109689	127.0555159	2022-12-12	M01_0001_회기시장	31366.89640883978	0.472304669116207	1	8158366	8158366	1
20244	R	전통시장	3130099	전농로터리시장	CS100001	한식음식점	480112223	13402	380629607	99482616	72168157	67317375	76594638	69252070	95297367	82262998	17219618	344235	3637146	107008047	87789166	244131033	37202596	252858598	202748955	1607359	95685859	93582953	59561862	94926794	110242728	10692	2710	2114	2054	2224	1808	2492	2324	386	10	140	3550	2552	6245	905	7413	5516	46	2361	2535	1825	2551	3611	M19	전농로터리시장	서울특별시	서울특별시 동대문구	전농동	225555	121	37.57771765	127.0566989	2022-12-12	M19_0001_전농로터리시장	35823.92351887778	0.46384042905573947	344235	244131033	709.1987537583337	1
20244	R	전통시장	3130099	전농로터리시장	CS100008	분식전문점	5323736	309	3442263	1881473	984446	483504	349057	556169	1069087	1340343	541130	0	0	1279136	1724390	2142013	178197	2140861	2164780	105251	834192	505282	1192962	1385238	282716	197	112	64	9	29	47	48	75	37	0	0	81	82	133	13	128	164	12	55	34	96	76	19	M19	전농로터리시장	서울특별시	서울특별시 동대문구	전농동	225555	121	37.57771765	127.0566989	2022-12-12	M19_0001_전농로터리시장	17228.91909385113	0.03552736456059071	1	2142013	2142013	1
20244	R	전통시장	3130099	전농로터리시장	CS100009	호프-간이주점	72503374	1771	49343493	23159881	6549965	11617368	10476579	8678936	12020645	13199733	9960148	17844128	0	0	1251039	17301585	36106622	47612408	21641515	0	9507132	15164117	20283254	13641781	10657641	1225	546	151	298	260	227	289	291	255	382	0	0	47	440	902	1139	562	0	245	327	517	369	240	M19	전농로터리시장	서울특별시	서울특별시 동대문구	전농동	225555	121	37.57771765	127.0566989	2022-12-12	M19_0001_전농로터리시장	40939.22868435912	0.2513478808336259	1	36106622	36106622	1
20244	R	전통시장	3130099	전농로터리시장	CS100010	커피-음료	125106741	15387	85045019	40061722	14961861	16337732	21761031	16216931	15767464	20841524	19220198	0	4296478	36803199	37645650	37340364	9021050	50544594	73429085	4455398	27736681	29083412	29336146	21052636	12309407	10641	4746	2063	1919	2520	2196	1943	2461	2285	0	420	4086	4719	5028	1134	5791	9587	671	3540	3557	3708	2535	1367	M19	전농로터리시장	서울특별시	서울특별시 동대문구	전농동	225555	121	37.57771765	127.0566989	2022-12-12	M19_0001_전농로터리시장	8130.677909923962	0.9523756941443953	1	37645650	37645650	1
20244	R	전통시장	3130099	전농로터리시장	CS200001	일반교습학원	120000000	285	74322058	45677942	21474793	17616144	13409060	4315391	17506670	34535378	11142564	0	5563077	12199800	9748894	50477238	42010991	59024612	60975388	0	0	0	83382439	36617561	0	182	103	39	40	40	18	45	87	16	0	6	39	32	128	80	160	125	0	0	0	178	107	0	M19	전농로터리시장	서울특별시	서울특별시 동대문구	전농동	225555	121	37.57771765	127.0566989	2022-12-12	M19_0001_전농로터리시장	421052.63157894736	0.516885683981322	1	50477238	50477238	1
20244	R	전통시장	3130099	전농로터리시장	CS200006	일반의원	993000000	20844	791259170	201740830	159748829	203975869	109590543	165965208	151978721	148573088	53167742	0	206673707	391203411	241228163	153894719	0	489393975	503606025	244578	105925009	79393661	292272758	217678157	297485837	17229	3615	3714	3866	2487	3542	3620	2940	675	0	4157	6716	6652	3319	0	9484	11360	44	1756	2131	4535	4815	7563	M19	전농로터리시장	서울특별시	서울특별시 동대문구	전농동	225555	121	37.57771765	127.0566989	2022-12-12	M19_0001_전농로터리시장	47639.608520437534	0.7485090988431092	1	391203411	391203411	1
20244	R	전통시장	3130099	전농로터리시장	CS300007	육류판매	994237027	35748	683890668	310346359	138238845	154870578	103928425	127116056	159736764	166117878	144228481	0	98838519	166488326	374899958	351964192	2046032	353962925	640274102	249616	28769688	59161529	213015855	300082254	392958085	25984	9764	5644	5175	4704	4955	5506	5447	4317	0	3307	6409	12175	13670	187	13115	22633	35	1178	2325	7988	11590	12632	M19	전농로터리시장	서울특별시	서울특별시 동대문구	전농동	225555	121	37.57771765	127.0566989	2022-12-12	M19_0001_전농로터리시장	27812.381867517062	0.46107971923787977	1	374899958	374899958	1
20244	R	전통시장	3130099	전농로터리시장	CS300008	수산물판매	2686095	178	1811848	874247	468800	253405	0	468800	620843	874247	0	0	0	1457080	506810	722205	0	1216345	1469750	0	0	88692	291416	1114983	1191004	140	38	38	26	0	38	38	38	0	0	0	63	50	65	0	76	102	0	0	13	26	50	89	M19	전농로터리시장	서울특별시	서울특별시 동대문구	전농동	225555	121	37.57771765	127.0566989	2022-12-12	M19_0001_전농로터리시장	15090.421348314607	0.00038651900306255834	1	1457080	1457080	1
20244	R	전통시장	3130099	전농로터리시장	CS300009	청과상	92240117	2546	85346087	6894030	14862647	17595809	8477252	32947050	11463329	2424935	4469095	0	4829829	14281464	26714367	46414457	0	10541452	20451622	0	200408	1743549	4058259	7735743	17255116	2046	500	441	321	401	401	482	200	300	0	200	621	965	760	0	600	1203	0	20	60	260	560	903	M19	전농로터리시장	서울특별시	서울특별시 동대문구	전농동	225555	121	37.57771765	127.0566989	2022-12-12	M19_0001_전농로터리시장	36229.42537313433	0.0016331757465125067	1	46414457	46414457	1
20244	R	전통시장	3130099	전농로터리시장	CS300010	반찬가게	46099835	884	37890275	8209560	3283824	0	7704356	21218554	5683541	0	8209560	0	5683541	7704356	11493384	21218554	0	3283824	42816011	0	2652319	0	7325454	5683541	30438521	757	127	126	0	379	126	126	0	127	0	126	379	252	127	0	126	758	0	126	0	253	126	379	M19	전농로터리시장	서울특별시	서울특별시 동대문구	전농동	225555	121	37.57771765	127.0566989	2022-12-12	M19_0001_전농로터리시장	52149.13461538462	0.019309934691963754	1	21218554	21218554	1
